PROFILE,ACCOUNT_NUM,REGION,TITLE_ID,RESULT,SCORED,LEVEL,TITLE_TEXT,NOTES
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0d8e956b35a8c261b is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0d464218d59a229f2 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-076e91de836af7d1c is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-06ba5f6c272f01517 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-07c93545a5330d277 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0827b4f2e609e0f04 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-096bb65c83889e3b4 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-061923b7e55414fdb is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0ac45da9911defe6f is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-092deebdc86fad83f is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-03e5bc9bd3adb5266 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0a714e02ad2f430d7 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0c9921b2f1384c994 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0e681021c6bd08f0b is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0f566698476e145b1 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-08fda08243e5816fa is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0df305664de1717e3 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-084dc68e881eca9bd is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-032acf03ddb3fc1be is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-02bc50e8612fc27ac is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-07561cb803ef70c5e is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-007addea4979a1bfe is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0d564d69d216b6a64 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-07f025af2b8e0e3de is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0bd3092e338d7a9a7 is currently not encrypted!
default,309544246384,cn-northwest-1,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),Looking for RDS Volumes in all regions...  
default,309544246384,cn-north-1,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-north-1: No RDS instances found
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance audit-old is encrypted
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance audit-prod is encrypted
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance audit-uat is encrypted
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance baison-cyk is not encrypted!
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance devdb-baison is not encrypted!
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance ea-dev-mysql is encrypted
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance finebireport is not encrypted!
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance gitlab-db-ha is not encrypted!
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance gpo-prod-mysql is encrypted
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance jms-dev is not encrypted!
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance jnc-mdm-prod is encrypted
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance jnc-mdm-test is encrypted
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance jncoadb is not encrypted!
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance jncreport is not encrypted!
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance jnctpmuat is not encrypted!
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance jnc-zabbix is not encrypted!
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance newaudit-dev-mysql is encrypted
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance oms-dev is encrypted
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance oms-prod is encrypted
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance otomicro is encrypted
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance sf-adaudit is encrypted
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance sf-adaudit-replica is encrypted
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance sf-banquet is encrypted
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance sf-banquet-report-replica is encrypted
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance sf-dms is encrypted
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance sf-dms-replica is encrypted
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance sf-order is not encrypted!
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance sf-order-replica is not encrypted!
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance sf-uat is encrypted
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance sf-uat-replica is encrypted
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance sf-wlm is not encrypted!
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance sf-wlm-replica is not encrypted!
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance tpm-prod is not encrypted!
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance waiqin-prod is not encrypted!
default,309544246384,cn-northwest-1,7.35,FAIL,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance waiqin-prod-replica is not encrypted!
default,309544246384,cn-northwest-1,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: RDS instance weaver-oa-prod is encrypted
